Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of telomere capping (GO:1904353)	1/23	0.5825550727059089	0.7098478781037615	0	0	1.1750366568914956	0.6349093811725144	NEK2
respiratory chain complex IV assembly (GO:0008535)	1/23	0.5825550727059089	0.7098478781037615	0	0	1.1750366568914956	0.6349093811725144	COX10
response to copper ion (GO:0046688)	1/23	0.5825550727059089	0.7098478781037615	0	0	1.1750366568914956	0.6349093811725144	MT1X
response to nutrient levels (GO:0031667)	1/23	0.5825550727059089	0.7098478781037615	0	0	1.1750366568914956	0.6349093811725144	KCNB1
triglyceride catabolic process (GO:0019433)	1/23	0.5825550727059089	0.7098478781037615	0	0	1.1750366568914956	0.6349093811725144	CPS1
lipid transport (GO:0006869)	4/109	0.5826357815034268	0.7098478781037615	0	0	0.9845125634599319	0.5318268143051877	ACSL1;ABCA8;SLC51B;PITPNC1
modulation of chemical synaptic transmission (GO:0050804)	4/109	0.5826357815034268	0.7098478781037615	0	0	0.9845125634599319	0.5318268143051877	SYT1;NPTXR;LRP8;BEGAIN
phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200)	3/81	0.5854191430615318	0.7129710224663733	0	0	0.9940389798880365	0.532235512102305	C5AR1;LPAR1;TGM2
negative regulation of macromolecule metabolic process (GO:0010605)	7/194	0.5876689079532686	0.7154422078800213	0	0	0.9671753402025999	0.5141422589037808	SFRP1;RBL1;CILP;ROCK2;ATOH8;ATP2B4;XDH
cellular macromolecule catabolic process (GO:0044265)	2/53	0.5923959503174633	0.7201153621781837	0	0	1.0135909006940595	0.5306959569023091	MANBA;DAB2IP
epidermal cell differentiation (GO:0009913)	2/53	0.5923959503174633	0.7201153621781837	0	0	1.0135909006940595	0.5306959569023091	ANXA1;OPN3
positive regulation of macroautophagy (GO:0016239)	2/53	0.5923959503174633	0.7201153621781837	0	0	1.0135909006940595	0.5306959569023091	CALCOCO2;DCN
positive regulation of NIK/NF-kappaB signaling (GO:1901224)	2/53	0.5923959503174633	0.7201153621781837	0	0	1.0135909006940595	0.5306959569023091	TNFSF14;RTKN2
positive regulation of protein ubiquitination (GO:0031398)	3/82	0.5937822464332715	0.7215300011006994	0	0	0.9814050291719267	0.5115501240993278	FANCI;CRY1;BRCA1
regulation of cellular component organization (GO:0051128)	5/139	0.594590005002192	0.7222408378482976	0	0	0.9641488503428802	0.5012447685506548	ROCK1;SEMA4D;ROCK2;HJURP;DAB2IP
carbohydrate biosynthetic process (GO:0016051)	1/24	0.5981227529213475	0.7224716710026113	0	0	1.1238896680691912	0.5776335174672738	B4GALT1
dendritic cell differentiation (GO:0097028)	1/24	0.5981227529213475	0.7224716710026113	0	0	1.1238896680691912	0.5776335174672738	LYN
establishment of mitotic spindle orientation (GO:0000132)	1/24	0.5981227529213475	0.7224716710026113	0	0	1.1238896680691912	0.5776335174672738	SPDL1
inner ear morphogenesis (GO:0042472)	1/24	0.5981227529213475	0.7224716710026113	0	0	1.1238896680691912	0.5776335174672738	EPHB2
iron-sulfur cluster assembly (GO:0016226)	1/24	0.5981227529213475	0.7224716710026113	0	0	1.1238896680691912	0.5776335174672738	NFS1
mammary gland development (GO:0030879)	1/24	0.5981227529213475	0.7224716710026113	0	0	1.1238896680691912	0.5776335174672738	JAK2
ncRNA 3'-end processing (GO:0043628)	1/24	0.5981227529213475	0.7224716710026113	0	0	1.1238896680691912	0.5776335174672738	INTS7
negative regulation of protein depolymerization (GO:1901880)	1/24	0.5981227529213475	0.7224716710026113	0	0	1.1238896680691912	0.5776335174672738	CLASP1
neuromuscular junction development (GO:0007528)	1/24	0.5981227529213475	0.7224716710026113	0	0	1.1238896680691912	0.5776335174672738	UNC13B
positive regulation of neuron apoptotic process (GO:0043525)	1/24	0.5981227529213475	0.7224716710026113	0	0	1.1238896680691912	0.5776335174672738	BACE1
potassium ion homeostasis (GO:0055075)	1/24	0.5981227529213475	0.7224716710026113	0	0	1.1238896680691912	0.5776335174672738	ATP1A1
purine ribonucleotide catabolic process (GO:0009154)	1/24	0.5981227529213475	0.7224716710026113	0	0	1.1238896680691912	0.5776335174672738	XDH
regulation of cell size (GO:0008361)	1/24	0.5981227529213475	0.7224716710026113	0	0	1.1238896680691912	0.5776335174672738	VAV2
regulation of keratinocyte proliferation (GO:0010837)	1/24	0.5981227529213475	0.7224716710026113	0	0	1.1238896680691912	0.5776335174672738	KLF9
sulfur amino acid metabolic process (GO:0000096)	1/24	0.5981227529213475	0.7224716710026113	0	0	1.1238896680691912	0.5776335174672738	CPS1
glycosaminoglycan metabolic process (GO:0030203)	2/54	0.6026245193681318	0.7268261502200458	0	0	0.9940470027953204	0.5034460031185385	SDC4;IDS
negative regulation of viral genome replication (GO:0045071)	2/54	0.6026245193681318	0.7268261502200458	0	0	0.9940470027953204	0.5034460031185385	OAS3;IFIT1
nuclear membrane reassembly (GO:0031468)	2/54	0.6026245193681318	0.7268261502200458	0	0	0.9940470027953204	0.5034460031185385	NUP205;NUP107
regulation of proteasomal protein catabolic process (GO:0061136)	2/54	0.6026245193681318	0.7268261502200458	0	0	0.9940470027953204	0.5034460031185385	DESI1;DAB2IP
anaphase-promoting complex-dependent catabolic process (GO:0031145)	3/84	0.6101766593091109	0.7321195680405856	0	0	0.9570729759409005	0.47280051831790854	CDK2;BUB1B;FBXO5
negative regulation of cytokine-mediated signaling pathway (GO:0001960)	2/55	0.6126578709439398	0.7321195680405856	0	0	0.9752406104776657	0.47781779253421786	OAS3;STAT2
protein sumoylation (GO:0016925)	2/55	0.6126578709439398	0.7321195680405856	0	0	0.9752406104776657	0.47781779253421786	NUP205;NUP107
regulation of gene silencing by RNA (GO:0060966)	2/55	0.6126578709439398	0.7321195680405856	0	0	0.9752406104776657	0.47781779253421786	NUP205;NUP107
regulation of posttranscriptional gene silencing (GO:0060147)	2/55	0.6126578709439398	0.7321195680405856	0	0	0.9752406104776657	0.47781779253421786	NUP205;NUP107
3'-phosphoadenosine 5'-phosphosulfate metabolic process (GO:0050427)	1/25	0.6131106191333098	0.7321195680405856	0	0	1.0770049283154122	0.5268814775562934	PAPSS2
cAMP-mediated signaling (GO:0019933)	1/25	0.6131106191333098	0.7321195680405856	0	0	1.0770049283154122	0.5268814775562934	ADGRG6
energy derivation by oxidation of organic compounds (GO:0015980)	1/25	0.6131106191333098	0.7321195680405856	0	0	1.0770049283154122	0.5268814775562934	COX10
negative regulation of cellular carbohydrate metabolic process (GO:0010677)	1/25	0.6131106191333098	0.7321195680405856	0	0	1.0770049283154122	0.5268814775562934	CRY1
negative regulation of ion transport (GO:0043271)	1/25	0.6131106191333098	0.7321195680405856	0	0	1.0770049283154122	0.5268814775562934	PTK2B
organophosphate ester transport (GO:0015748)	1/25	0.6131106191333098	0.7321195680405856	0	0	1.0770049283154122	0.5268814775562934	PITPNC1
phosphatidylglycerol metabolic process (GO:0046471)	1/25	0.6131106191333098	0.7321195680405856	0	0	1.0770049283154122	0.5268814775562934	CRLS1
phosphatidylinositol dephosphorylation (GO:0046856)	1/25	0.6131106191333098	0.7321195680405856	0	0	1.0770049283154122	0.5268814775562934	SYNJ2
positive regulation of DNA-templated transcription, elongation (GO:0032786)	1/25	0.6131106191333098	0.7321195680405856	0	0	1.0770049283154122	0.5268814775562934	SUPT16H
positive regulation of ERBB signaling pathway (GO:1901186)	1/25	0.6131106191333098	0.7321195680405856	0	0	1.0770049283154122	0.5268814775562934	PTK6
positive regulation of peptidyl-threonine phosphorylation (GO:0010800)	1/25	0.6131106191333098	0.7321195680405856	0	0	1.0770049283154122	0.5268814775562934	PRKAG2
positive regulation of T cell migration (GO:2000406)	1/25	0.6131106191333098	0.7321195680405856	0	0	1.0770049283154122	0.5268814775562934	ADAM17
regulation of AMPA receptor activity (GO:2000311)	1/25	0.6131106191333098	0.7321195680405856	0	0	1.0770049283154122	0.5268814775562934	CACNG7
regulation of cardiac muscle cell action potential (GO:0098901)	1/25	0.6131106191333098	0.7321195680405856	0	0	1.0770049283154122	0.5268814775562934	PKP2
regulation of cholesterol transport (GO:0032374)	1/25	0.6131106191333098	0.7321195680405856	0	0	1.0770049283154122	0.5268814775562934	ABCA8
regulation of interferon-alpha production (GO:0032647)	1/25	0.6131106191333098	0.7321195680405856	0	0	1.0770049283154122	0.5268814775562934	STAT1
regulation of microtubule depolymerization (GO:0031114)	1/25	0.6131106191333098	0.7321195680405856	0	0	1.0770049283154122	0.5268814775562934	CLASP1
regulation of proteolysis involved in cellular protein catabolic process (GO:1903050)	1/25	0.6131106191333098	0.7321195680405856	0	0	1.0770049283154122	0.5268814775562934	PTK2B
regulation of rhodopsin mediated signaling pathway (GO:0022400)	1/25	0.6131106191333098	0.7321195680405856	0	0	1.0770049283154122	0.5268814775562934	PDE6A
regulation of spindle assembly (GO:0090169)	1/25	0.6131106191333098	0.7321195680405856	0	0	1.0770049283154122	0.5268814775562934	SPAG5
RNA splicing, via transesterification reactions (GO:0000375)	1/25	0.6131106191333098	0.7321195680405856	0	0	1.0770049283154122	0.5268814775562934	SRSF10
ventricular cardiac muscle tissue development (GO:0003229)	1/25	0.6131106191333098	0.7321195680405856	0	0	1.0770049283154122	0.5268814775562934	PKP2
protein localization to organelle (GO:0033365)	5/142	0.6135374042786154	0.7323594494371395	0	0	0.9428881436180706	0.4606141038692898	TUB;CYB5A;GBF1;RPA1;TRAM2
positive regulation of cellular component organization (GO:0051130)	4/114	0.6181194866564776	0.7371180977655648	0	0	0.9395166237271501	0.4519765468286395	CDT1;SMPD1;DAB2IP;ADGRL1
B cell activation (GO:0042113)	3/85	0.6182060789094913	0.7371180977655648	0	0	0.9453520478601013	0.4546513897865677	ADAM17;MSH2;EPHB2
negative regulation of defense response (GO:0031348)	3/85	0.6182060789094913	0.7371180977655648	0	0	0.9453520478601013	0.4546513897865677	MFHAS1;SAA1;SIRPA
receptor-mediated endocytosis (GO:0006898)	5/143	0.6197370861354502	0.7386719239893859	0	0	0.9360066588327458	0.4478416949725918	SPARC;CTSL;SAA1;APOL1;CXCL16
blood vessel morphogenesis (GO:0048514)	2/56	0.6224963365277246	0.740871190537035	0	0	0.9571307512088131	0.4536967600848806	LOX;STRA6
chemokine-mediated signaling pathway (GO:0070098)	2/56	0.6224963365277246	0.740871190537035	0	0	0.9571307512088131	0.4536967600848806	PTK2B;CXCL5
negative regulation of metabolic process (GO:0009892)	2/56	0.6224963365277246	0.740871190537035	0	0	0.9571307512088131	0.4536967600848806	ADAM17;PLCL2
sensory organ development (GO:0007423)	2/56	0.6224963365277246	0.740871190537035	0	0	0.9571307512088131	0.4536967600848806	ATF6;STRA6
cellular amide metabolic process (GO:0043603)	4/115	0.6249854791796664	0.7425129388061406	0	0	0.9310038783722995	0.4375968322321882	ACOT7;NNMT;SMPD1;PLPP1
cellular response to molecule of bacterial origin (GO:0071219)	4/115	0.6249854791796664	0.7425129388061406	0	0	0.9310038783722995	0.4375968322321882	HMGB2;DAB2IP;SIRPA;CXCL5
negative regulation of cellular amide metabolic process (GO:0034249)	3/86	0.6261226066753215	0.7425129388061406	0	0	0.933913551781249	0.437266795307124	IGFBP5;ROCK1;TYMS
regulation of interferon-gamma production (GO:0032649)	3/86	0.6261226066753215	0.7425129388061406	0	0	0.933913551781249	0.437266795307124	IL1R1;SIRPA;VSIR
clathrin-dependent endocytosis (GO:0072583)	1/26	0.6275402382260411	0.7425129388061406	0	0	1.0338709677419355	0.4817295776154549	ITSN1
endothelial cell development (GO:0001885)	1/26	0.6275402382260411	0.7425129388061406	0	0	1.0338709677419355	0.4817295776154549	MET
histone methylation (GO:0016571)	1/26	0.6275402382260411	0.7425129388061406	0	0	1.0338709677419355	0.4817295776154549	EZH2
meiosis I (GO:0007127)	1/26	0.6275402382260411	0.7425129388061406	0	0	1.0338709677419355	0.4817295776154549	MYBL1
metanephros development (GO:0001656)	1/26	0.6275402382260411	0.7425129388061406	0	0	1.0338709677419355	0.4817295776154549	BASP1
mononuclear cell differentiation (GO:1903131)	1/26	0.6275402382260411	0.7425129388061406	0	0	1.0338709677419355	0.4817295776154549	LYN
negative regulation of transposition (GO:0010529)	1/26	0.6275402382260411	0.7425129388061406	0	0	1.0338709677419355	0.4817295776154549	MYBL1
positive regulation of histone methylation (GO:0031062)	1/26	0.6275402382260411	0.7425129388061406	0	0	1.0338709677419355	0.4817295776154549	BRCA1
positive regulation of interleukin-2 production (GO:0032743)	1/26	0.6275402382260411	0.7425129388061406	0	0	1.0338709677419355	0.4817295776154549	ANXA1
positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900740)	1/26	0.6275402382260411	0.7425129388061406	0	0	1.0338709677419355	0.4817295776154549	E2F1
proteoglycan metabolic process (GO:0006029)	1/26	0.6275402382260411	0.7425129388061406	0	0	1.0338709677419355	0.4817295776154549	FAM20B
regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900739)	1/26	0.6275402382260411	0.7425129388061406	0	0	1.0338709677419355	0.4817295776154549	E2F1
inflammatory response (GO:0006954)	8/230	0.6280514303510236	0.7428466753732282	0	0	0.9306294082413485	0.4328666536577582	GGT5;SERPINA3;MFHAS1;ANXA1;C5AR1;F11R;CD44;CXCL5
regulation of protein-containing complex assembly (GO:0043254)	4/116	0.6317726726336628	0.7463217335472973	0	0	0.9226431463273569	0.42370139373805954	CDT1;HJURP;DAB2IP;CRYAB
arachidonic acid metabolic process (GO:0019369)	2/57	0.6321404936214923	0.7463217335472973	0	0	0.9396794322770097	0.4309779665983249	CYP2S1;ALOX15B
cellular response to peptide (GO:1901653)	2/57	0.6321404936214923	0.7463217335472973	0	0	0.9396794322770097	0.4309779665983249	DDX11;TIMELESS
dicarboxylic acid metabolic process (GO:0043648)	2/57	0.6321404936214923	0.7463217335472973	0	0	0.9396794322770097	0.4309779665983249	GOT1;ASS1
protein K48-linked ubiquitination (GO:0070936)	2/57	0.6321404936214923	0.7463217335472973	0	0	0.9396794322770097	0.4309779665983249	UBE2E2;BFAR
calcium ion transmembrane transport (GO:0070588)	3/87	0.6339256282835526	0.7478846022180777	0	0	0.9227474008471314	0.4206100762607764	ATP2B4;ATP2B1;SLC8B1
protein targeting to membrane (GO:0006612)	3/87	0.6339256282835526	0.7478846022180777	0	0	0.9227474008471314	0.4206100762607764	PARD3;PEX11B;PXMP4
positive regulation of multicellular organismal process (GO:0051240)	12/345	0.6368936025813787	0.7501315188023111	0	0	0.9302508511239753	0.41968515178962484	FGB;FGA;CADM1;ROCK1;ACSL1;ZBTB16;SAA1;FBXO5;KSR2;JAK2;EZH2;B4GALT5
acute inflammatory response (GO:0002526)	1/27	0.6414323761053514	0.7501315188023111	0	0	0.9940550041356493	0.44141163132667843	SAA1
cellular lipid catabolic process (GO:0044242)	1/27	0.6414323761053514	0.7501315188023111	0	0	0.9940550041356493	0.44141163132667843	ACOX1
cellular response to cadmium ion (GO:0071276)	1/27	0.6414323761053514	0.7501315188023111	0	0	0.9940550041356493	0.44141163132667843	MT1X
cellular response to unfolded protein (GO:0034620)	1/27	0.6414323761053514	0.7501315188023111	0	0	0.9940550041356493	0.44141163132667843	DAB2IP
cellular senescence (GO:0090398)	1/27	0.6414323761053514	0.7501315188023111	0	0	0.9940550041356493	0.44141163132667843	HMGA1
dendritic spine organization (GO:0097061)	1/27	0.6414323761053514	0.7501315188023111	0	0	0.9940550041356493	0.44141163132667843	EPHB2
monocarboxylic acid catabolic process (GO:0072329)	1/27	0.6414323761053514	0.7501315188023111	0	0	0.9940550041356493	0.44141163132667843	ACOX1
negative regulation of cation channel activity (GO:2001258)	1/27	0.6414323761053514	0.7501315188023111	0	0	0.9940550041356493	0.44141163132667843	EPHB2
negative regulation of insulin receptor signaling pathway (GO:0046627)	1/27	0.6414323761053514	0.7501315188023111	0	0	0.9940550041356493	0.44141163132667843	TNS2
negative regulation of plasma membrane bounded cell projection assembly (GO:0120033)	1/27	0.6414323761053514	0.7501315188023111	0	0	0.9940550041356493	0.44141163132667843	RAP1GAP
negative regulation of protein polymerization (GO:0032272)	1/27	0.6414323761053514	0.7501315188023111	0	0	0.9940550041356493	0.44141163132667843	MAP2
positive regulation of muscle cell differentiation (GO:0051149)	1/27	0.6414323761053514	0.7501315188023111	0	0	0.9940550041356493	0.44141163132667843	OLFM2
positive regulation of nitric oxide biosynthetic process (GO:0045429)	1/27	0.6414323761053514	0.7501315188023111	0	0	0.9940550041356493	0.44141163132667843	ASS1
positive regulation of nuclear division (GO:0051785)	1/27	0.6414323761053514	0.7501315188023111	0	0	0.9940550041356493	0.44141163132667843	EDN3
positive regulation of striated muscle cell differentiation (GO:0051155)	1/27	0.6414323761053514	0.7501315188023111	0	0	0.9940550041356493	0.44141163132667843	GREM1
positive regulation of toll-like receptor signaling pathway (GO:0034123)	1/27	0.6414323761053514	0.7501315188023111	0	0	0.9940550041356493	0.44141163132667843	MFHAS1
protein peptidyl-prolyl isomerization (GO:0000413)	1/27	0.6414323761053514	0.7501315188023111	0	0	0.9940550041356493	0.44141163132667843	FKBP5
regulation of blood coagulation (GO:0030193)	1/27	0.6414323761053514	0.7501315188023111	0	0	0.9940550041356493	0.44141163132667843	EPHB2
regulation of cardiac muscle cell contraction (GO:0086004)	1/27	0.6414323761053514	0.7501315188023111	0	0	0.9940550041356493	0.44141163132667843	PKP2
regulation of transcription elongation from RNA polymerase II promoter (GO:0034243)	1/27	0.6414323761053514	0.7501315188023111	0	0	0.9940550041356493	0.44141163132667843	SUPT16H
release of sequestered calcium ion into cytosol (GO:0051209)	1/27	0.6414323761053514	0.7501315188023111	0	0	0.9940550041356493	0.44141163132667843	SLC8B1
eye development (GO:0001654)	2/58	0.6415911469049076	0.7501315188023111	0	0	0.9228513747356277	0.4095651508837762	ATF6;STRA6
muscle organ development (GO:0007517)	2/58	0.6415911469049076	0.7501315188023111	0	0	0.9228513747356277	0.4095651508837762	ITGA11;ANKRD2
